WAVE,FLUX,ERR,ERRSYS
11.2051401138,0.8649622,0.018443108,0.01601237
11.2656202316,0.91381294,0.018767627,0
11.3261098862,0.9810049,0.019413527,0.020531774
11.386590004,1.0633008,0.02011944,0.02115643
11.4470701218,1.1967485,0.021513795,0
11.5075597763,1.3195137,0.022753285,0
11.5680398941,1.3921611,0.02354227,0.030806184
11.6285200119,1.4538622,0.024133168,0
11.6890096664,1.5245999,0.025010055,0.027853966
11.7494897842,1.5775573,0.025242047,0.027853966
11.809969902,1.5953183,0.025399363,0
11.8704595566,1.6255516,0.025329752,0
11.9309396744,1.7161846,0.026475366,0
11.9914302826,1.817535,0.02725903,0
12.0519104004,1.9037164,0.02826138,0.024770983
12.1123895645,1.9436322,0.029003311,0.004093783
12.1728801727,1.9810864,0.029534895,0.022665279
12.2333602905,2.0318055,0.030274287,0.027808428
12.2938404083,2.0459478,0.030678974,0.0072546992
12.3543300629,2.0794506,0.030950526,0.020422842
12.4148101807,2.078914,0.031041969,0.009801591
12.4752902985,2.090639,0.03104863,0
12.535779953,2.1126685,0.031295642,0
12.5962600708,2.1518555,0.031506002,0
12.6567497253,2.1633525,0.03155466,0.014228017
12.7172298431,2.150929,0.031740814,0.014620019
12.7777099609,2.1617715,0.03187492,0.012152838
12.8381996155,2.1634464,0.032159656,0.028111117
12.8986797333,2.165633,0.03270262,0.018213093
12.9591598511,2.158491,0.032625843,0
13.0196504593,2.1508243,0.03296806,0
13.0801296234,2.1574988,0.03334537,0.016775254
13.1406097412,2.1562076,0.034401275,0.02743705
13.2011003494,2.1435316,0.034152515,0
13.2615804672,2.1487083,0.03446657,0.010348883
13.3220596313,2.151943,0.035308518,0.023071615
13.3825502396,2.142571,0.035008285,0
13.4430303574,2.1492593,0.03534734,0
13.5035200119,2.1726272,0.036101628,0
13.5640001297,2.1676931,0.03585394,0.01043776
13.6244802475,2.1898575,0.03674164,0.037786245
13.684969902,2.2104928,0.037359342,0
13.7454500198,2.21237,0.03775139,0
13.8059301376,2.2382035,0.038918935,0
13.8664197922,2.217853,0.03887682,0.04234934
13.92689991,2.2354426,0.040117342,0.008245092
13.9873800278,2.2256572,0.040314052,0
14.0693502426,2.4475079,0.03589374,0.0012528896
14.1540298462,2.465667,0.033058807,0.000182575
14.2387104034,2.4704528,0.032275543,0
14.3233804703,2.4332807,0.030353589,0.008748153
14.4080600739,2.4461057,0.029907234,0.013343334
14.4927396774,2.4318743,0.029623399,0.013343334
14.5774097443,2.4471948,0.029754149,0.023777507
14.6620903015,2.4269893,0.029567914,0.042510748
14.7467699051,2.4246168,0.029539734,0.04260989
14.8314504623,2.4417238,0.029433731,0.04054368
14.9161195755,2.4412432,0.028965682,0
15.0008001328,2.4622636,0.027868586,0.03391838
15.0854797363,2.4965265,0.026858818,0
15.1701498032,2.5041904,0.026861968,0.019682059
15.2548303604,2.5099614,0.02718262,0.0204916
15.339509964,2.5210302,0.027094424,0.0048767524
15.4241800308,2.52622,0.026974607,0
15.5088596344,2.5072303,0.025967719,0.0028173039
15.5935401917,2.5316417,0.026027597,0.008915776
15.6782102585,2.531857,0.025881022,0.008534548
15.7628898621,2.5168533,0.026078086,0
15.8475704193,2.4922044,0.026739463,0
15.9322395325,2.6491644,0.029031666,0
16.0169200897,2.4927244,0.029613534,0
16.101600647,2.5014596,0.02985815,0.0038237572
16.1862792969,2.503765,0.03019008,0.0036976337
16.2709503174,2.5485709,0.031462125,0.0001201832
16.3556308746,2.539527,0.03217118,0
16.4403095245,2.5840507,0.032092266,0.039424904
16.524980545,2.5840676,0.03130157,0.05126691
16.6096591949,2.576639,0.030726803,0.05126691
16.6943397522,2.5725162,0.030980188,0.027115902
16.7790107727,2.5708268,0.03184498,0.0025836877
16.8636894226,2.5776381,0.03258154,0.013483844
16.9483699799,2.6073458,0.033720247,0.03260449
17.033039093,2.5939562,0.032920808,0.04058361
17.1177196503,2.610768,0.03262964,0.04058361
17.2024002075,2.6076617,0.03303643,0.030934095
17.2870693207,2.6258013,0.03400636,0
17.3717498779,2.635557,0.034686472,0
17.4564304352,2.6258607,0.034851138,0
17.5411090851,2.6186078,0.03492889,0
17.6257801056,2.6151118,0.035465255,0
17.7104606628,2.623511,0.03673365,0
17.7951393127,2.6056526,0.03823338,0
17.8798103333,2.6079626,0.040157612,0
17.9644908905,2.6187892,0.041572873,0
18.0491695404,2.6158125,0.04225322,0.0034094458
18.1338405609,2.6044195,0.0419624,0.017451052
18.2185192108,2.6219769,0.04281337,0
18.3031997681,2.6232467,0.042971812,0
18.3878707886,2.6728327,0.043672092,0
18.4725494385,2.6815107,0.044117242,0.032617364
18.5572299957,2.6930737,0.044718254,0.0039083287
18.6418991089,2.6400938,0.04383715,0.02600975
18.7265796661,2.6718035,0.04394701,0.010517018
18.8112602234,2.6899707,0.043614026,0
18.8959407806,2.730055,0.04343566,0
18.9806098938,2.7537248,0.043001987,0
19.065290451,2.7164702,0.043036588,0.017021723
19.149969101,2.7220056,0.0434447,0.0595994
19.2346401215,2.699674,0.04411091,0.054903235
19.3193206787,2.7704902,0.046137366,0.005293131
19.4039993286,2.7579231,0.045926314,0.005293131
19.4886703491,2.7732894,0.045712873,0.005293131
19.5733509064,2.8218112,0.047190882,5.8432575E-005
19.6580295563,2.858462,0.048682876,0.021042885
19.7427005768,2.85933,0.050029773,0.00497129
19.8273792267,2.9531803,0.051513713,0.02114849
19.9120597839,2.9929984,0.052873936,0.0125349015
19.9967308044,3.0081341,0.053742707,0
20.0814094543,3.0359864,0.055406068,0
20.1660900116,3.0591304,0.057072155,0.000987836
20.2507705688,3.0521336,0.058285236,0.0042763148
20.335439682,3.0399687,0.059592925,0.007283097
20.4201202393,3.0472765,0.06150444,0
20.5048007965,3.0520322,0.06310301,0.008025885
20.5894699097,3.0472403,0.04724706,0
20.7588291168,2.9240072,0.05161832,0
20.9281806946,3.1238425,0.04601614,0.036879063
21.097530365,3.1017334,0.043472983,0.036879063
21.2668895721,3.0825694,0.049712937,0.022608042
21.4362392426,3.1248722,0.046169773,0.022608042
21.6056003571,3.1071203,0.040719293,0
21.7749500275,3.1462657,0.046563935,0.031080484
21.9442996979,3.225265,0.049842447,0
22.1136608124,3.2128222,0.041543227,0.06496787
22.2830104828,3.2935712,0.037929535,0
22.4523601532,3.3210967,0.042450022,0
22.6217193604,3.3004572,0.04297714,0
22.7910709381,3.3285007,0.038122483,0.019588089
22.9604301453,3.3114126,0.034017406,0.018997151
23.1297798157,3.3568766,0.03559494,0.0050728843
23.2991294861,3.3805408,0.03945514,0
23.4684906006,3.4190528,0.03999037,0.030482015
23.637840271,3.4103904,0.036300987,0.061379723
23.8071899414,3.4225252,0.033527862,0.041930575
23.9765491486,3.40194,0.032048274,0
24.1459007263,3.4322572,0.036144815,0
24.3152599335,3.4466867,0.036320113,0.0005496766
24.4846096039,3.419927,0.034083307,0.0033995416
24.6539592743,3.4693003,0.033424716,0
24.8233203888,3.4678729,0.035470232,0.003668785
24.9926700592,3.474196,0.03790314,0
25.1620197296,3.4754193,0.037532274,0.0016582012
25.3313808441,3.4765663,0.03487556,0
25.5007305145,3.475168,0.03485011,0
25.6700897217,3.4849296,0.036540754,0
25.8394393921,3.4683123,0.038492575,0
26.0087890625,3.5354097,0.039269358,0
26.178150177,3.4937172,0.037581258,0.0052201953
26.3474998474,3.5635173,0.036545217,0.0008695996
26.5168495178,3.53375,0.035914473,0
26.6862106323,3.554737,0.037644442,0.014125196
26.8555603027,3.5594547,0.03968035,0.015675932
27.0249195099,3.5661237,0.04079684,0.005899771
27.1942691803,3.61658,0.040772445,0
27.3636207581,3.6627908,0.039358985,0.0074395277
27.5329799652,3.6593533,0.038203783,0.016756829
27.7023296356,3.5918036,0.03812924,0
27.871679306,3.651283,0.041151594,0
28.0410404205,3.59384,0.04383233,0.0002414331
28.2103900909,3.6993673,0.04680556,0.0045030117
28.3797492981,3.572167,0.043808676,0.010396957
28.5491008759,3.5447536,0.041422665,0.0011713505
28.7184505463,3.5697541,0.040024444,0
28.8878097534,3.5213256,0.041009534,0.0011713505
29.0571594238,3.5271485,0.044211227,0.00550645
29.2265090942,3.4794507,0.04646614,0.0009295959
29.3958702087,3.4876285,0.04801432,0.0044545443
29.5652198792,3.443666,0.04683173,0.0018801475
29.7345790863,3.4865484,0.046499684,0.018016938
29.9039306641,3.4791255,0.04507239,0.029607214
30.0732803345,3.4468343,0.043876823,0.029209614
30.2426395416,3.3823354,0.044250175,0.024985664
30.411989212,3.3623254,0.04658709,0.019158004
30.5813407898,3.3314571,0.04964138,0.024534812
30.7506999969,3.3501153,0.05268278,0.031149626
30.9200496674,3.323082,0.053186495,0.030565301
31.0894107819,3.3085349,0.054129563,0.022708654
31.2587604523,3.313104,0.05356295,0
31.4281101227,3.30512,0.05205723,0.014376959
31.5974693298,3.2861686,0.055364095,0.01131157
31.7668209076,3.3099332,0.06027132,0.0028248485
31.936170578,3.334596,0.060191102,0
32.1055297852,3.3309221,0.061957464,0.017809795
32.2748794556,3.3620985,0.06739328,0.01015134
32.4442405701,3.4134376,0.069296524,0.0131108975
32.6135902405,3.47311,0.07126457,0.01400296
32.7829399109,3.4802485,0.07010405,0.009299514
32.9523010254,3.520504,0.07147809,0.02449185
33.1216506958,3.529938,0.07320267,0.023952948
33.2910003662,3.6470158,0.078389436,0.023850903
33.4603614807,3.6043866,0.08303184,0
33.6297111511,3.4695745,0.0818649,0
33.7990684509,3.5083635,0.09216505,0
33.9684181213,3.5249407,0.09270677,0.022208499
34.1377716064,3.3359816,0.09852535,0.005284982
34.3071289063,3.3144147,0.09862632,0.018403536
34.4764785767,3.2133667,0.09570294,0.02552557
34.6458282471,3.0531588,0.09089458,0.011006568
34.8151893616,3.1606832,0.09685282,0.018021146
34.984539032,3.0650268,0.09681509,0.036772728
35.1539001465,3.066636,0.101457,0.024754375
35.3232498169,3.1353798,0.10903867,0.008906735
35.4925994873,3.0823407,0.119541444,0.03105247
35.6619606018,3.0434506,0.12627028,0.011140155
35.8313102722,2.9171183,0.13695438,0.16659188
36.0006599426,2.9538944,0.14978923,0.16659188
36.1700210571,2.8125637,0.14636366,0.18458915
36.3393707275,2.778732,0.14334755,0.03610702
36.508731842,2.867301,0.15512106,0
36.6780815125,2.8280199,0.16075015,0.012392537
36.8474311829,2.7197788,0.15765195,0.07266024
37.0167884827,2.6224813,0.16430189,0.06733238
37.1861381531,2.963879,0.19886068,0.04081705
37.3554916382,2.681643,0.18713903,0.09114022
